user_id,item_id
674,8577
674,756
674,1169
674,4484
674,4839
674,5505
674,7595
674,5639
675,4064
675,1561
675,425
675,8827
675,799
675,8332
675,668
675,2528
675,5263
675,7370
675,2507
675,8669
675,5941
675,3429
675,6880
676,774
676,5265
676,2809
676,2554
676,839
676,6007
676,6541
676,3511
676,7631
676,5121
676,3504
676,4084
676,6312
676,8593
676,8197
677,1958
677,1855
677,1729
677,3593
677,6971
677,1701
677,1781
677,2333
677,6203
677,1700
677,2409
677,4306
677,4634
677,1651
677,1793
678,390
678,897
678,2160
678,1337
678,3150
678,5180
678,2582
678,5038
678,7340
678,1572
678,5828
678,6811
678,6340
678,2901
678,8443
679,2054
679,1848
679,4123
679,590
679,3500
679,2011
679,2910
679,4733
679,5013
679,2013
679,2310
679,2809
679,8485
679,585
679,1719
680,5146
680,4051
680,7464
680,7584
680,2966
680,8648
680,7083
680,4237
680,2625
680,4484
680,856
680,6982
680,34
680,4866
680,7633
681,3763
681,3441
681,5310
681,1049
681,6597
681,1252
681,3145
681,6851
681,6516
681,7582
681,1196
681,4248
681,1063
681,240
681,8058
682,2785
682,856
682,5067
682,3500
682,408
682,1199
682,2990
682,6101
682,2987
682,3151
682,8119
682,2791
682,1101
682,6358
682,8942
683,5868
683,5004
683,4928
683,8924
683,7069
683,8466
683,5065
683,6426
683,8820
683,2226
683,6860
683,1078
683,1620
683,2111
683,4351
684,1921
684,685
684,1117
684,2964
684,5036
684,601
684,8034
684,5968
684,2106
684,4919
684,551
684,901
684,6765
684,212
684,4051
685,1016
685,4284
685,6441
685,7651
685,816
685,233
685,4441
685,6535
685,4729
685,1748
685,2114
685,767
685,810
685,2888
685,6045
686,270
686,3469
686,4967
686,734
686,2034
686,6928
686,626
686,5701
686,542
686,1009
686,3348
686,942
686,3663
686,6607
686,2630
687,673
687,4610
687,1134
687,5954
687,1287
687,1465
687,1713
687,1028
687,7444
687,2697
687,6761
687,7440
687,8442
687,7170
687,6859
688,355
688,3743
688,7866
688,3941
688,527
688,2614
688,8614
688,348
688,4260
688,470
688,1374
688,1392
688,4807
688,8246
688,8449
689,6933
689,81
689,4776
689,2293
689,8117
689,3330
689,6774
689,1511
689,4859
689,4273
689,5543
689,6977
689,2337
689,5003
689,5152
690,1761
690,7440
690,665
690,2936
690,8823
690,8825
690,3236
690,5322
690,7496
690,1101
690,4004
690,7838
690,3826
690,2927
690,3694
691,2054
691,207
691,3802
691,2649
691,5222
691,4174
691,755
691,2084
691,7366
691,5315
691,5169
691,7660
691,6402
691,972
691,574
692,864
692,510
692,1188
692,3263
692,6983
692,7564
692,4068
692,7203
692,6921
692,6911
692,385
692,1810
692,2365
692,2233
692,888
693,1848
693,260
693,4263
693,63
693,290
693,2064
693,7489
693,7748
693,2750
693,3728
693,1308
693,4648
693,7723
693,6639
693,6572
694,4791
694,5039
694,7462
694,1461
694,8629
694,676
694,206
694,4469
694,6648
694,2390
694,5211
694,2695
694,3036
694,2466
694,5863
695,4652
695,5386
695,4037
695,6759
695,1374
695,256
695,7149
695,3891
695,3848
695,672
695,649
695,5390
695,8935
695,7026
695,4954
696,2476
696,4972
696,1199
696,2639
696,5039
696,647
696,4330
696,7268
696,59
696,3220
696,7076
696,8955
696,6640
696,8497
696,7800
697,2116
697,1180
697,1755
697,862
697,6063
697,2741
697,1307
697,716
697,8095
697,698
697,5052
697,5074
697,1958
697,3113
697,795
698,1597
698,4488
698,4246
698,1627
698,8207
698,4995
698,383
698,2290
698,6855
698,6397
698,5916
698,8730
698,158
698,6918
698,856
699,159
699,2072
699,4478
699,307
699,2476
699,2501
699,3358
699,2492
699,3096
699,7310
699,8671
699,7080
699,5009
699,4046
699,4352
700,3865
700,6937
700,270
700,7561
700,4771
700,588
700,7437
700,558
700,188
700,5435
700,7141
700,1537
700,6021
700,6334
700,1765
701,569
701,5923
701,293
701,5374
701,7338
701,1694
701,483
701,8638
701,3619
701,738
701,3588
701,1963
701,2268
701,191
701,1980
702,6734
702,643
702,1092
702,6147
702,2763
702,4994
702,8877
702,1902
702,4928
702,1132
702,5942
702,1100
702,3885
702,7955
702,673
703,188
703,718
703,6793
703,4562
703,7929
703,3910
703,4435
703,214
703,5970
703,2457
703,2411
703,2379
703,6928
703,3322
703,1579
704,4121
704,643
704,5661
704,7414
704,2156
704,3855
704,2704
704,6269
704,4884
704,3862
704,3168
704,7752
704,3814
704,1979
704,4108
705,2646
705,4652
705,317
705,4801
705,5724
705,4557
705,1728
705,203
705,35
705,5859
705,2699
705,1458
705,1707
705,6104
705,1001
706,159
706,433
706,575
706,302
706,144
706,2290
706,765
706,6004
706,1018
706,1704
706,3387
706,5836
706,2396
706,261
706,1684
707,718
707,4947
707,5080
707,2181
707,3378
707,882
707,3791
707,1078
707,3964
707,6651
707,1912
707,7678
707,7160
707,5070
707,7934
708,1376
708,82
708,3099
708,3377
708,4133
708,4442
708,5953
708,7564
708,8627
708,1707
708,4847
708,8471
708,3327
708,1149
708,8208
709,2315
709,672
709,7835
709,7710
709,519
709,4258
709,8490
709,5256
709,233
709,2992
709,2564
709,7996
709,7025
709,3016
709,244
710,4121
710,2507
710,3895
710,2977
710,252
710,793
710,2639
710,1734
710,3118
710,7548
710,7013
710,2889
710,7773
710,1619
710,6104
711,1425
711,9
711,238
711,2417
711,1365
711,1341
711,5522
711,7369
711,3045
711,3944
711,1004
711,4301
711,5444
711,3383
711,4073
712,1255
712,373
712,3601
712,3022
712,8158
712,4491
712,4130
712,3096
712,5399
712,8748
712,3317
712,8676
712,7231
712,6031
712,4538
713,474
713,1253
713,4258
713,2664
713,98
713,257
713,2763
713,451
713,2504
713,665
713,107
713,416
713,7904
713,6405
713,275
714,336
714,251
714,357
714,1011
714,989
714,975
714,2212
714,4158
714,6934
714,5357
714,5063
714,1691
714,3884
714,4533
714,3930
715,1255
715,122
715,3264
715,2028
715,6597
715,1999
715,1087
715,8004
715,7750
715,477
715,900
715,2830
715,7431
715,1164
715,2027
716,4777
716,8412
716,3514
716,7228
716,8575
716,4812
716,3635
716,5331
716,5177
716,1959
716,6366
716,1966
716,5859
716,4188
716,6021
717,2457
717,881
717,3847
717,3643
717,7126
717,6241
717,5659
717,6269
717,4219
717,4136
717,249
717,6562
717,2079
717,317
717,6291
718,2559
718,5606
718,818
718,4912
718,2063
718,5323
718,3775
718,7000
718,8799
718,553
718,8645
718,4773
718,1888
718,7063
718,2009
719,2069
719,2752
719,6701
719,6636
719,596
719,5246
719,1445
719,4949
719,3879
719,145
719,1541
719,2945
719,5035
719,4228
719,2012
720,1754
720,615
720,3887
720,5423
720,1009
720,1513
720,4549
720,5931
720,768
720,7386
720,3825
720,325
720,712
720,5137
720,6621
721,887
721,438
721,302
721,4425
721,3299
721,2018
721,8225
721,6592
721,325
721,3873
721,2016
721,6232
721,4293
721,4842
721,6004
722,3307
722,155
722,4835
722,3055
722,8126
722,1781
722,2785
722,2369
722,1624
722,74
722,7428
722,2138
722,1187
722,4544
722,8034
723,1826
723,3153
723,542
723,6630
723,896
723,5399
723,2256
723,5794
723,337
723,6375
723,696
723,2732
723,8051
723,4663
723,277
724,885
724,3228
724,411
724,2807
724,3045
724,3268
724,5899
724,4657
724,6615
724,1482
724,4615
724,1403
724,7247
724,8596
724,1973
725,5579
725,2783
725,242
725,6721
725,4884
725,5266
725,2003
725,7363
725,6182
725,5243
725,8712
725,6667
725,4208
725,4513
725,7777
726,2486
726,366
726,3438
726,1075
726,2537
726,1208
726,871
726,3938
726,2483
726,3022
726,386
726,2386
726,428
726,1367
726,3926
727,5066
727,2486
727,3138
727,5891
727,845
727,2661
727,4568
727,4366
727,6101
727,8078
727,7356
727,4331
727,2480
727,252
727,4584
728,2993
728,3630
728,5945
728,729
728,812
728,1833
728,5401
728,2763
728,3088
728,6699
728,5034
728,2492
728,6754
728,205
728,2091
729,190
729,5795
729,2725
729,80
729,8247
729,7149
729,7163
729,4530
729,1284
729,2062
729,7351
729,1375
729,3384
729,7512
729,4253
730,3593
730,2010
730,1858
730,3778
730,2338
730,7177
730,6143
730,6876
730,5236
730,5655
730,5685
730,1828
730,1976
730,7773
730,8560
731,3165
731,256
731,1391
731,2230
731,2760
731,5315
731,8002
731,2771
731,3707
731,6490
731,7418
731,4491
731,3675
731,7617
731,3869
732,4124
732,6489
732,4029
732,2405
732,2124
732,408
732,1526
732,1596
732,8711
732,1480
732,2893
732,2848
732,7434
732,2291
732,4979
733,2069
733,5878
733,1715
733,171
733,4033
733,469
733,8821
733,551
733,379
733,2733
733,5741
733,1925
733,2738
733,3806
733,7029
734,4615
734,4188
734,1904
734,1380
734,7307
734,2805
734,1848
734,1415
734,8971
734,1167
734,7013
734,2986
734,8202
734,6171
734,6642
735,995
735,3865
735,302
735,8047
735,141
735,84
735,7741
735,5357
735,182
735,6609
735,5424
735,1789
735,8588
735,5902
735,1655
736,3962
736,6427
736,2769
736,8765
736,610
736,8495
736,84
736,2924
736,6426
736,3319
736,645
736,4365
736,4873
736,8524
736,1298
737,5595
737,4012
737,6350
737,1999
737,6850
737,7057
737,1539
737,5614
737,5283
737,6723
737,5143
737,1403
737,6383
737,8032
737,162
738,2889
738,4038
738,6155
738,1566
738,3320
738,4349
738,404
738,4832
738,2271
738,5991
738,2476
738,6072
738,36
738,1410
738,4143
739,3177
739,4206
739,5434
739,2939
739,4185
739,5515
739,6449
739,8401
739,4912
739,7173
739,105
739,6147
739,2651
739,1457
739,8484
740,4041
740,5215
740,355
740,7377
740,8202
740,3020
740,6710
740,7084
740,7834
740,6714
740,3559
740,884
740,4401
740,4045
740,2699
741,275
741,5161
741,6445
741,1873
741,4918
741,566
741,5169
741,2185
741,596
741,6068
741,592
741,1583
741,6210
741,1719
741,3055
742,3847
742,6337
742,2813
742,7511
742,2837
742,7413
742,2242
742,2232
742,7395
742,1575
742,7547
742,167
742,1459
742,2215
742,5723
743,1541
743,1741
743,7034
743,8453
743,437
743,446
743,3851
743,242
743,5273
743,4659
743,4558
743,7095
743,4110
743,503
743,2471
744,2407
744,4849
744,366
744,2861
744,3923
744,3372
744,4666
744,8739
744,6678
744,342
744,7222
744,2217
744,1225
744,4372
744,5180
745,2990
745,80
745,5400
745,5199
745,216
745,916
745,8706
745,5794
745,273
745,3074
745,4232
745,3295
745,2578
745,1199
745,4241
746,5904
746,217
746,3110
746,5771
746,4051
746,4839
746,2790
746,8421
746,1607
746,3657
746,5038
746,5045
746,1648
746,7233
746,6513
747,1380
747,4105
747,2865
747,3791
747,225
747,1535
747,8538
747,3498
747,8330
747,6962
747,6308
747,1658
747,3607
747,427
747,6319
748,4246
748,3737
748,8247
748,4514
748,5530
748,4144
748,495
748,6514
748,13
748,1889
748,7824
748,4184
748,3256
748,6451
748,2530
749,3980
749,2315
749,5801
749,3076
749,1480
749,5117
749,2782
749,2134
749,6193
749,6038
749,1290
749,2705
749,7326
749,8022
749,3583
750,6734
750,5337
750,3972
750,6759
750,848
750,1571
750,5131
750,3133
750,8669
750,4085
750,7944
750,3476
750,4337
750,1896
750,4368
751,6637
751,1515
751,493
751,5315
751,2625
751,3123
751,3391
751,5631
751,2796
751,2225
751,85
751,5851
751,755
751,1616
751,4917
752,2990
752,3921
752,6077
752,4566
752,5629
752,8360
752,3304
752,2916
752,5065
752,8297
752,1513
752,2675
752,390
752,4346
752,7344
753,49
753,974
753,103
753,3945
753,0
753,1196
753,4260
753,1582
753,4594
753,2363
753,3344
753,1216
753,893
753,8675
753,7019
754,4246
754,4771
754,3570
754,4986
754,1340
754,481
754,812
754,4429
754,2014
754,5139
754,974
754,2698
754,8748
754,6554
754,6049
755,4902
755,1076
755,3373
755,6542
755,351
755,4342
755,4577
755,204
755,2567
755,337
755,1224
755,5934
755,3414
755,1634
755,7012
756,4989
756,3361
756,8979
756,8599
756,1317
756,8003
756,3970
756,8215
756,6500
756,4137
756,2449
756,6842
756,2231
756,2048
756,4633
757,5460
757,1255
757,2755
757,3569
757,2293
757,4274
757,998
757,7060
757,7125
757,1718
757,5353
757,7199
757,3163
757,1791
757,8081
758,3076
758,3075
758,2635
758,5984
758,4801
758,1393
758,3069
758,955
758,484
758,7015
758,8205
758,1959
758,4724
758,7243
758,1187
759,1921
759,2363
759,1076
759,3975
759,7003
759,291
759,3423
759,3104
759,7971
759,645
759,5158
759,3441
759,2442
759,7994
759,1112
760,3818
760,183
760,1839
760,1269
760,6960
760,7301
760,2371
760,5599
760,3220
760,2220
760,3206
760,4324
760,7605
760,6806
760,6055
761,3880
761,872
761,3344
761,3367
761,3779
761,6631
761,3707
761,401
761,155
761,4932
761,7886
761,1523
761,6344
761,5076
761,7436
762,2448
762,4046
762,2149
762,2755
762,1208
762,4798
762,1215
762,479
762,6466
762,7874
762,3277
762,744
762,3593
762,4941
762,3074
763,5508
763,317
763,726
763,1232
763,3128
763,5715
763,2463
763,3242
763,4155
763,6684
763,4496
763,6907
763,3367
763,3462
763,6026
764,457
764,7288
764,994
764,2815
764,4433
764,194
764,781
764,8637
764,6019
764,5463
764,8814
764,6398
764,6014
764,7780
764,5304
765,5955
765,6741
765,7304
765,2663
765,7377
765,4663
765,8505
765,2981
765,7069
765,4532
765,5700
765,1142
765,2701
765,8050
765,4553
766,1230
766,4123
766,2174
766,172
766,2997
766,8532
766,574
766,2704
766,7420
766,8909
766,5004
766,8366
766,7096
766,6836
766,1894
767,2990
767,1294
767,4152
767,2740
767,337
767,1014
767,3123
767,8657
767,5795
767,6973
767,8566
767,1922
767,6679
767,3428
767,936
768,3539
768,5919
768,5039
768,6151
768,6171
768,2486
768,6090
768,4568
768,6763
768,3660
768,6212
768,703
768,8719
768,1691
768,3128
769,610
769,1499
769,295
769,5957
769,8042
769,2914
769,923
769,705
769,915
769,4476
769,6153
769,362
769,2467
769,7121
769,3786
770,6480
770,4305
770,3178
770,7414
770,2176
770,7894
770,6201
770,3635
770,6069
770,3642
770,0
770,3601
770,8505
770,4180
770,1028
771,144
771,800
771,1339
771,7344
771,1675
771,175
771,1031
771,713
771,4128
771,1442
771,4104
771,1227
771,1329
771,3073
771,5730
772,1045
772,5381
772,2921
772,1252
772,7676
772,4168
772,1162
772,8809
772,4831
772,5171
772,8009
772,370
772,4064
772,3231
772,4175
773,5392
773,204
773,6314
773,3891
773,1744
773,469
773,3295
773,5823
773,2470
773,2635
773,4890
773,694
773,3304
773,7628
773,1668
774,1128
774,1972
774,2872
774,5248
774,5027
774,6405
774,7328
774,594
774,88
774,6145
774,5737
774,1285
774,506
774,6602
774,3830
775,4046
775,1391
775,5595
775,895
775,1844
775,2097
775,5025
775,2972
775,472
775,5922
775,7052
775,1178
775,8645
775,4939
775,6652
776,518
776,1587
776,7472
776,8210
776,4334
776,7374
776,8917
776,5194
776,6829
776,5970
776,1994
776,2699
776,4480
776,3738
776,7054
777,1702
777,2558
777,1395
777,1124
777,5210
777,3791
777,2340
777,3802
777,8080
777,8021
777,1280
777,6854
777,6998
777,6196
777,3816
778,3990
778,4108
778,1708
778,839
778,6106
778,6107
778,2074
778,792
778,8825
778,8815
778,8867
778,1396
778,435
778,5195
778,6881
779,7110
779,1117
779,4223
779,581
779,3391
779,5747
779,4190
779,1370
779,6959
779,5567
779,542
779,2954
779,7201
779,6137
779,2034
780,1340
780,6753
780,193
780,4239
780,7062
780,3812
780,1545
780,2635
780,2439
780,6977
780,5473
780,32
780,8712
780,5673
780,5959
781,4894
781,235
781,8006
781,4857
781,3372
781,8524
781,2589
781,4832
781,225
781,7593
781,8333
781,5485
781,295
781,7008
781,7910
782,3896
782,824
782,7858
782,8712
782,6720
782,938
782,1394
782,3741
782,1417
782,7212
782,6043
782,7380
782,6322
782,3766
782,550
783,49
783,1128
783,6277
783,5611
783,1738
783,4861
783,2675
783,1412
783,7216
783,4792
783,8715
783,7372
783,6790
783,4174
783,3221
784,780
784,3851
784,3477
784,1131
784,2897
784,4111
784,3781
784,2687
784,4523
784,1030
784,8398
784,5755
784,8368
784,3968
784,3784
785,193
785,274
785,2964
785,1327
785,4859
785,1072
785,7935
785,7012
785,6360
785,6063
785,5277
785,6232
785,388
785,863
785,7952
786,3836
786,2895
786,7030
786,793
786,3553
786,7752
786,6270
786,6144
786,2311
786,2537
786,6237
786,7879
786,1485
786,659
786,1807
787,5123
787,876
787,5773
787,5645
787,6628
787,7358
787,6995
787,8307
787,8720
787,3941
787,8913
787,3140
787,5739
787,3782
787,7617
788,28
788,91
788,4073
788,7380
788,2469
788,4881
788,645
788,4968
788,4299
788,5463
788,6397
788,7261
788,5572
788,2244
788,3093
789,2315
789,7110
789,3021
789,816
789,3983
789,518
789,2809
789,3228
789,1652
789,1894
789,869
789,2889
789,7992
789,6519
789,2493
790,3479
790,2696
790,6174
790,208
790,8398
790,2367
790,7551
790,6940
790,7753
790,8221
790,49
790,3988
790,7157
790,8817
790,7097
791,87
791,1427
791,131
791,1348
791,6413
791,4345
791,2365
791,6284
791,4279
791,7579
791,6019
791,3183
791,2501
791,379
791,1855
792,1511
792,4364
792,5080
792,4530
792,1193
792,8054
792,2741
792,7138
792,7994
792,6314
792,1629
792,1162
792,667
792,8445
792,2105
793,5146
793,1175
793,8171
793,6682
793,6340
793,2221
793,1236
793,7017
793,1702
793,866
793,1960
793,4604
793,7405
793,5376
793,4057
794,8101
794,1206
794,7133
794,4950
794,5573
794,131
794,8151
794,8493
794,1399
794,1499
794,6602
794,8589
794,8969
794,3818
794,2295
795,3990
795,2865
795,103
795,6802
795,6512
795,429
795,7359
795,5393
795,2697
795,225
795,5962
795,3870
795,5219
795,3124
795,8557
796,1598
796,3891
796,4012
796,2501
796,2291
796,1446
796,406
796,2715
796,3008
796,3862
796,8829
796,2004
796,5684
796,1883
796,4664
797,5053
797,8330
797,5398
797,4571
797,3288
797,1001
797,2856
797,1100
797,8976
797,527
797,122
797,8040
797,8659
797,1645
797,3400
798,2735
798,5115
798,1522
798,6541
798,4990
798,794
798,3505
798,233
798,7374
798,4210
798,7770
798,2491
798,5653
798,3947
798,2564
799,36
799,8101
799,4266
799,7437
799,2333
799,4667
799,4728
799,4283
799,609
799,2283
799,6014
799,8372
799,7907
799,7507
799,3226
800,2260
800,4134
800,6905
800,5766
800,6791
800,299
800,8187
800,3162
800,3438
800,5357
800,6076
800,2502
800,4282
800,850
800,702
801,964
801,1880
801,71
801,2884
801,2908
801,4342
801,675
801,2789
801,3008
801,2394
801,5989
801,1538
801,3785
801,2828
801,7856
802,1340
802,6047
802,5085
802,6329
802,6938
802,8425
802,447
802,1720
802,6412
802,3693
802,6283
802,3589
802,6476
802,4987
802,8436
803,414
803,4947
803,6544
803,1755
803,3183
803,7464
803,7660
803,316
803,244
803,6063
803,6957
803,632
803,3334
803,6778
803,3010
804,1726
804,5950
804,8471
804,1930
804,5205
804,3986
804,6808
804,4836
804,2304
804,8472
804,5057
804,5594
804,470
804,6890
804,3657
805,8192
805,5266
805,474
805,3743
805,1599
805,1775
805,7377
805,3036
805,3516
805,4105
805,2880
805,2004
805,7345
805,5278
805,2561
806,2155
806,1733
806,8620
806,3758
806,5221
806,1042
806,1720
806,3604
806,6255
806,2497
806,4153
806,5145
806,1036
806,8526
806,5369
807,4947
807,1920
807,5639
807,1826
807,2650
807,6121
807,8706
807,2725
807,6540
807,972
807,3294
807,5077
807,6592
807,2004
807,309
808,1988
808,6074
808,8615
808,3940
808,2380
808,7846
808,7038
808,2312
808,2582
808,7449
808,7431
808,7272
808,2157
808,6337
808,4388
809,1429
809,1255
809,4567
809,2712
809,1199
809,81
809,2917
809,4776
809,2625
809,6642
809,7589
809,6447
809,1096
809,4159
809,2050
810,1963
810,2428
810,7036
810,1687
810,4006
810,4643
810,4615
810,1128
810,8752
810,7427
810,4666
810,6845
810,3216
810,3832
810,8644
811,5773
811,1164
811,5739
811,5067
811,5735
811,7572
811,647
811,1101
811,1464
811,6955
811,4529
811,6423
811,7586
811,6355
811,430
812,956
812,3493
812,3570
812,6916
812,6311
812,6014
812,7866
812,3318
812,7289
812,5209
812,1630
812,8776
812,8615
812,7889
812,4244
813,578
813,576
813,8212
813,6382
813,8278
813,5815
813,8512
813,3291
813,1787
813,6391
813,1843
813,988
813,6058
813,4745
813,508
814,3110
814,3480
814,7385
814,4497
814,159
814,8138
814,8657
814,899
814,429
814,5495
814,6298
814,8658
814,2304
814,3327
814,5077
815,342
815,7886
815,8883
815,347
815,2962
815,4351
815,6613
815,1049
815,6944
815,1653
815,728
815,2782
815,385
815,4054
815,739
816,2028
816,7003
816,812
816,642
816,6426
816,5191
816,3791
816,60
816,6723
816,4046
816,417
816,4647
816,1229
816,8543
816,6733
817,4656
817,5744
817,1598
817,2338
817,6149
817,1855
817,4401
817,6141
817,8711
817,5524
817,2178
817,4486
817,3388
817,7860
817,7797
818,646
818,7870
818,2340
818,930
818,4186
818,4689
818,4009
818,6453
818,6243
818,5989
818,1940
818,8037
818,8315
818,6162
818,3465
819,208
819,852
819,5743
819,3593
819,7314
819,1089
819,5043
819,580
819,3079
819,4201
819,4915
819,1240
819,3040
819,2761
819,6221
820,479
820,1340
820,4807
820,355
820,4007
820,2185
820,3779
820,3651
820,3513
820,998
820,2213
820,2097
820,4424
820,4675
820,3631
821,718
821,2260
821,4836
821,730
821,6427
821,2116
821,6096
821,7880
821,3455
821,8330
821,2467
821,3444
821,5356
821,5557
821,6361
822,4064
822,3889
822,4733
822,7889
822,4968
822,6859
822,4657
822,3177
822,5177
822,3885
822,6710
822,3843
822,3727
822,5571
822,158
823,7558
823,7929
823,1394
823,4066
823,5763
823,5125
823,3909
823,2090
823,3506
823,7853
823,8476
823,8555
823,5619
823,2450
823,227
824,386
824,930
824,1607
824,2769
824,1744
824,1707
824,7384
824,227
824,251
824,1592
824,6264
824,7912
824,955
824,3575
824,4866
825,1954
825,805
825,4793
825,4064
825,798
825,6556
825,2882
825,6183
825,7837
825,3702
825,2605
825,7621
825,7832
825,6365
825,4008
826,3880
826,4469
826,1500
826,286
826,6773
826,213
826,5302
826,6512
826,225
826,5911
826,1078
826,8482
826,4184
826,6890
826,1549
827,6734
827,5073
827,3980
827,2046
827,1090
827,793
827,7001
827,4220
827,7005
827,5041
827,5413
827,5056
827,8631
827,2948
827,4582
828,2078
828,2034
828,426
828,3862
828,4704
828,5282
828,7606
828,6172
828,5585
828,2651
828,2739
828,3013
828,7182
828,5335
828,7526
829,1429
829,5460
829,7030
829,8877
829,3743
829,2812
829,8721
829,2340
829,7998
829,2030
829,3032
829,3559
829,7789
829,6704
829,1597
830,4469
830,689
830,405
830,351
830,1100
830,8480
830,4500
830,2001
830,8911
830,7017
830,8825
830,3536
830,870
830,565
830,7894
831,336
831,4220
831,2908
831,6842
831,1985
831,406
831,418
831,7547
831,6884
831,3673
831,4210
831,805
831,561
831,8838
831,2327
832,730
832,1707
832,7484
832,6345
832,268
832,1325
832,3528
832,2974
832,8589
832,4227
832,2439
832,768
832,2959
832,8590
832,8200
833,2260
833,1099
833,4925
833,1844
833,3614
833,1758
833,177
833,948
833,994
833,5834
833,4828
833,8211
833,3664
833,1642
833,5424
834,2646
834,518
834,3861
834,6065
834,386
834,6830
834,7391
834,4258
834,798
834,3570
834,2068
834,4226
834,2831
834,60
834,71
835,887
835,2351
835,237
835,5724
835,1912
835,4064
835,3353
835,4719
835,8568
835,631
835,1149
835,8493
835,4266
835,1605
835,3660
836,3546
836,3867
836,8629
836,6147
836,3862
836,4099
836,7771
836,2482
836,7773
836,8165
836,4513
836,5073
836,1871
836,4084
836,1761
837,6426
837,625
837,1361
837,5025
837,7489
837,2698
837,2361
837,3801
837,7153
837,6087
837,6392
837,2537
837,2710
837,5645
837,6363
838,694
838,1040
838,5048
838,2112
838,6593
838,8847
838,5513
838,152
838,5168
838,7062
838,8871
838,3883
838,132
838,2105
838,4049
839,868
839,59
839,6775
839,1776
839,4475
839,4083
839,8091
839,2193
839,6817
839,3648
839,4767
839,7174
839,2219
839,2441
839,4272
840,2486
840,4679
840,336
840,6898
840,2505
840,7564
840,1193
840,6440
840,6805
840,1829
840,1237
840,6261
840,2598
840,921
840,1819
841,7858
841,4364
841,3108
841,4822
841,438
841,337
841,1809
841,988
841,8933
841,1676
841,4842
841,993
841,722
841,542
841,5493
842,4947
842,1629
842,7233
842,7161
842,4531
842,1208
842,181
842,3314
842,3633
842,7681
842,4142
842,8847
842,3288
842,6678
842,8963
843,1230
843,2087
843,3295
843,2939
843,6768
843,6145
843,8810
843,6875
843,1259
843,4961
843,1968
843,7400
843,7890
843,7775
843,6649
844,4338
844,565
844,2917
844,4880
844,454
844,2698
844,7189
844,4565
844,6805
844,2437
844,4655
844,3179
844,3340
844,95
844,4920
845,3138
845,1541
845,358
845,1919
845,3816
845,3770
845,2002
845,6344
845,3999
845,2448
845,8669
845,8078
845,7999
845,1248
845,194
846,1340
846,2
846,4649
846,1243
846,900
846,1718
846,4808
846,547
846,2447
846,6813
846,4421
846,339
846,572
846,2712
846,2407
847,4447
847,8717
847,5891
847,105
847,3210
847,7414
847,4967
847,4034
847,5850
847,3492
847,3409
847,2030
847,2107
847,6810
847,102
848,5248
848,2914
848,5911
848,426
848,5255
848,6174
848,3154
848,7519
848,6439
848,8555
848,2112
848,7549
848,6405
848,7744
848,251
849,6109
849,793
849,5127
849,7978
849,1972
849,7771
849,8543
849,8192
849,2702
849,5576
849,2095
849,3792
849,548
849,5636
849,6649
850,7102
850,7527
850,5018
850,2131
850,5642
850,3394
850,4529
850,8546
850,8040
850,191
850,4395
850,3503
850,1368
850,7418
850,4460
851,4808
851,7110
851,2174
851,7844
851,1738
851,1589
851,626
851,6797
851,2682
851,4522
851,7723
851,1713
851,3766
851,6200
851,4070
852,4268
852,1869
852,472
852,2960
852,3078
852,5406
852,5806
852,6776
852,6859
852,919
852,8161
852,6280
852,8656
852,6671
852,3880
853,3343
853,2075
853,7500
853,5756
853,8358
853,8597
853,4633
853,3345
853,3315
853,4476
853,7709
853,8563
853,8034
853,5724
853,1976
854,1985
854,785
854,5571
854,3581
854,1383
854,7358
854,599
854,6450
854,2107
854,2125
854,4919
854,3342
854,1300
854,6377
854,3044
855,1549
855,2940
855,3031
855,716
855,4615
855,5614
855,2704
855,874
855,7313
855,5961
855,3854
855,5805
855,1982
855,3005
855,5280
856,233
856,1816
856,6314
856,3039
856,966
856,1028
856,4135
856,1523
856,457
856,1699
856,8173
856,8303
856,6835
856,439
856,3665
857,532
857,972
857,3802
857,1511
857,1305
857,6870
857,8828
857,6171
857,3816
857,5533
857,6781
857,8640
857,2469
857,3091
857,4848
858,5098
858,3344
858,1795
858,354
858,1376
858,2260
858,3238
858,1503
858,991
858,8544
858,2272
858,5917
858,1150
858,510
858,4432
859,2832
859,2889
859,1406
859,4227
859,6910
859,2519
859,4642
859,974
859,4125
859,3902
859,878
859,2682
859,2666
859,220
859,4441
860,1816
860,6076
860,2724
860,5103
860,946
860,8738
860,527
860,1049
860,4476
860,7671
860,4163
860,5344
860,5199
860,2789
860,5979
861,5508
861,5524
861,105
861,1461
861,4629
861,2497
861,1261
861,7183
861,2867
861,5895
861,7699
861,6212
861,4995
861,2245
861,1210
862,3377
862,5344
862,4841
862,1069
862,2524
862,1505
862,1040
862,3380
862,6516
862,3387
862,750
862,4381
862,4766
862,85
862,5797
863,2486
863,7914
863,4777
863,5859
863,6901
863,6144
863,8000
863,5801
863,4445
863,1434
863,4804
863,2772
863,3580
863,3016
863,6876
864,1638
864,5508
864,1011
864,8103
864,2959
864,5955
864,2344
864,8525
864,4535
864,864
864,2517
864,6069
864,269
864,2771
864,8997
865,3989
865,2973
865,3738
865,2452
865,3460
865,670
865,4058
865,334
865,6541
865,8537
865,1394
865,1291
865,2279
865,7304
865,1351
866,7333
866,49
866,6147
866,3203
866,2670
866,2908
866,2162
866,1433
866,1999
866,3177
866,8223
866,7827
866,6786
